file,epoch,ampidx,tag,amp,Nkeep,time_idx,F,p,q,rej,minus_log10_q,weighted,renorm,error_threshold,fdr_alpha,amp_edge_left,amp_edge_right
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,26,1.0194777423643941,0.4020678666780042,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,27,1.0113857275830385,0.43739610307827803,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,28,1.046761373467044,0.29136397190518504,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,29,0.9984598813189621,0.4951610035158406,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,30,1.0223774060289197,0.38962974925936344,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,31,0.9842335378187865,0.5593837205652896,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,32,1.0287733545001219,0.36268760976187164,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,33,1.009944815726426,0.4437681048728055,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,34,0.9880947157639206,0.5419751298126868,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,35,0.996907423450344,0.5021634519304154,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,36,0.9863430352941882,0.5498791841695229,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,37,1.0392621559706106,0.3202194919509964,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,38,1.057300277452736,0.2532071900560371,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,39,0.9554436628752786,0.684792797652693,0.7720551337370422,0,0.11235168486789925,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,40,1.0809865065124398,0.17873243310331333,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,41,0.8327400089859016,0.97589974511753,0.97589974511753,0,0.010594795426155594,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,42,1.0515092832087178,0.2738133868269532,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,43,0.9850039908225039,0.5559144674718577,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,44,0.932905278655247,0.7720288358123235,0.8301385331315306,0,0.08084942671522664,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,45,1.003431539692396,0.4728053635706869,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,46,1.0034231714420692,0.4728428780999747,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,47,0.9786399604863703,0.5844720205627079,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,48,1.0605556114542827,0.2420237403174358,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,49,0.9857336375941423,0.5526266727853815,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,50,0.9239180665151484,0.8029399947087486,0.8363958278216131,0,0.07758814223237889,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,51,1.030999019825832,0.35348750907121185,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,52,1.0151295330424919,0.4209479331995756,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,53,1.0496137562048624,0.28075088137093585,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,54,0.9607297076145952,0.6626616227197863,0.7705367706044027,0,0.11320663158599097,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,55,1.0342582571837104,0.34019270583163785,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,56,1.0671139572882806,0.2203948554895223,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,57,0.910610734912643,0.8440717411995129,0.8612976951015437,0,0.06484671498750076,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,58,1.0275980699282297,0.36758377943548226,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,59,0.9661510687505667,0.6394522395113025,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,60,0.9192782649128658,0.8179258234446128,0.8432224983965081,0,0.07405781437168195,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,61,1.0724394227759584,0.20373801826971416,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,62,0.9962491860435905,0.505134587987599,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,63,1.0022276387324738,0.47820688817432055,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,64,0.9542616034203137,0.6896668220711144,0.7720551337370422,0,0.11235168486789925,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,65,1.001563534664762,0.48119014436066854,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,66,0.9660435074202756,0.6399172390499716,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,67,1.0263297147764552,0.37289611735463446,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,68,1.0371918120700465,0.32841669939659224,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,69,0.9770732145285854,0.5914594264110871,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,70,0.9803196364107216,0.5769595843078485,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,71,1.0333942112252257,0.343696056460039,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,72,1.081843512718325,0.1763432688570341,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,73,0.9877032412565001,0.5437423092166271,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,74,0.9997204118426406,0.4894816437042877,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,75,0.963620852782196,0.6503437323032015,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,76,0.926806921269104,0.7932701485194276,0.8350212089678185,0,0.0783024935933875,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,77,1.0169707135499022,0.4129220119210847,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,78,1.0963633294831587,0.1391223359418896,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,79,0.9865797203898398,0.5488117355506548,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,80,1.0075702834601352,0.4543130729131186,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,81,1.013059805669651,0.4300209987311854,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,82,0.9901724847602678,0.5325905140198135,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,83,1.0117798901759119,0.4356568413644011,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,84,1.0465079983787626,0.292316645205307,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,85,0.9628253451956712,0.6537470539914267,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,86,1.0225938591802275,0.3887065568253911,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,87,1.048464229244885,0.2850031775089912,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,88,1.0669214160896583,0.2210124068024769,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,89,0.9948692613677783,0.5113663882486116,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,90,0.9651809949704662,0.6436396888959556,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,91,0.9514774813176136,0.7010304054077385,0.7720551337370422,0,0.11235168486789925,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,92,1.0586440430150246,0.2485553362459174,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,93,0.9588084156468757,0.6707664993776024,0.7709959762960946,0,0.11294788845612837,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,94,0.9676013216229656,0.633166142964743,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,95,1.017810126378971,0.4092779422585977,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,96,0.9713215530302228,0.6169096325670531,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,97,1.0391663465061844,0.32059670610501834,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,98,0.9492859863131049,0.7098552386780079,0.7720551337370422,0,0.11235168486789925,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx0.npz,399,0,,4.2277822558389745e-07,53220,99,1.0294231100481646,0.35999190074289156,0.7691141811663844,0,0.1140091809145258,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,0,0.9702412654716149,0.6216486180836551,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,1,1.0064105299077577,0.459481615583451,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,2,0.9132342179150709,0.8364155858010859,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,3,1.0624639071394057,0.23560494087272954,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,4,0.9613991188933076,0.6598222365823059,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,5,0.9860458022692768,0.5512194362976308,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,6,0.9918716773163011,0.5249118700114801,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,7,0.8617379333657259,0.9462663746341836,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,8,0.9844375487320008,0.5584653423803028,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,9,0.9507966791773836,0.7037834615444185,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,10,0.9329113435360273,0.7720071521845786,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,11,0.8396053259708288,0.9705002045172794,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,12,1.115390616285516,0.0993628406708511,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,13,0.9473686269344583,0.7174855547412956,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,14,1.0744649230606955,0.19761891986680713,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,15,0.9304601907016369,0.7806779986588351,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,16,1.0128295940932373,0.43103332457479926,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,17,0.9510320917372539,0.7028326537179289,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,18,1.1505496427212674,0.04941234392924132,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,19,1.138367860763731,0.06365140487641363,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,20,0.81640180795763,0.9855765468659798,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,21,1.0061857761253439,0.46048452983065125,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,22,0.9928856819836198,0.5203291744492196,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,23,1.0013228287523677,0.4822720254672508,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,24,1.0442768287338586,0.30077427079020247,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,25,0.9407164806269902,0.7432606826528805,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,26,1.0918898105515706,0.14993826467073657,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,27,0.9534883890399747,0.6928393471242014,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,28,1.1077768364157696,0.11408881792622072,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,29,0.9041795295821764,0.8618825038951983,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,30,0.9295037123232852,0.784013477152643,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,31,0.9917421834365076,0.5254971054738116,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,32,1.0653322399739773,0.22615003838815162,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,33,0.956652609632091,0.679778625869713,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,34,0.9722399291961672,0.6128698566856394,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,35,0.9072371427181634,0.8535847401355294,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,36,0.9273843975025752,0.791306467173537,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,37,0.9167166183506212,0.8259063298822815,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,38,1.2351917568762492,0.006191379020433874,0.5869953292854502,0,0.23136535441443962,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,39,0.9829558754964924,0.5651307008188065,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,40,1.1315161146672021,0.07301429640798296,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,41,0.8771166169690731,0.9220491048623934,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,42,1.0630691237069878,0.23359057835888897,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,43,1.0186054861363139,0.40583417396225696,0.992262007568607,0,0.003373636901288599,0,0,,,,
ASCADf_E399_ANOVA_RpA_ampidx1.npz,399,1,,2.113891127919487e-06,52787,44,0.825172216735441,0.9808908662652951,0.992262007568607,0,0.003373636901288599,0,0,,,,
